region_id,gene_id,enh_id,hffc6_avg_dist
chr12:51474161-53778885,ENSG00000139574,chr12:53231236-53231966,7.3830718994140625
chr12:51474161-53778885,ENSG00000182544,chr12:53504816-53505126,1.2538213729858398
chr12:120641534-122651577,ENSG00000139718,chr12:121931884-121934244,12.229981422424316
chr12:120641534-122651577,ENSG00000158113,chr12:121532955-121534495,11.004668235778809
chr12:51474161-53778885,ENSG00000111077,chr12:53289596-53290076,0.8259473443031311
chr12:51474161-53778885,ENSG00000170421,chr12:53380686-53381656,9.298458099365234
chr12:51474161-53778885,ENSG00000185591,chr12:53067706-53068146,1.4831478595733643
chr12:51474161-53778885,ENSG00000111077,chr12:53290216-53290346,0.8259473443031311
chr12:51474161-53778885,ENSG00000139651,chr12:53098056-53098486,6.142468452453613
chr12:130275566-133275309,ENSG00000183495,chr12:131929795-131929905,6.050490856170654
chr12:51474161-53778885,ENSG00000135390,chr12:53098056-53098486,3.2487714290618896
chr12:51474161-53778885,ENSG00000135476,chr12:53504816-53505126,7.180055141448975
chr12:51474161-53778885,ENSG00000139625,chr12:53098056-53098486,3.441460609436035
chr12:51474161-53778885,ENSG00000111077,chr12:53173476-53173726,7.045144557952881
chr12:51474161-53778885,ENSG00000167779,chr12:53123216-53123726,8.064617156982422
chr12:51474161-53778885,ENSG00000094914,chr12:53173476-53173726,7.074509143829346
chr12:51474161-53778885,ENSG00000111057,chr12:53505266-53505646,9.519042015075684
chr12:51474161-53778885,ENSG00000135476,chr12:53063586-53063736,7.054818630218506
chr12:51474161-53778885,ENSG00000135480,chr12:52056646-52057056,8.551355361938477
chr12:51474161-53778885,ENSG00000139546,chr12:53173476-53173726,7.650504112243652
chr12:51474161-53778885,ENSG00000161835,chr12:52010566-52010876,2.7418246269226074
chr12:51474161-53778885,ENSG00000182544,chr12:53063586-53063736,0.9359071254730225
chr12:120641534-122651577,ENSG00000188735,chr12:121578945-121580015,13.322709083557129
chr12:51474161-53778885,ENSG00000123349,chr12:53504816-53505126,3.7828032970428467
chr12:51474161-53778885,ENSG00000135390,chr12:53123876-53124066,8.689753532409668
chr12:51474161-53778885,ENSG00000135476,chr12:53289596-53290076,7.0413432121276855
chr12:51474161-53778885,ENSG00000139626,chr12:53481276-53481936,8.920876502990723
chr12:51474161-53778885,ENSG00000123349,chr12:53289596-53290076,2.8431665897369385
chr12:51474161-53778885,ENSG00000167779,chr12:53173476-53173726,7.105403900146484
chr12:51474161-53778885,ENSG00000170421,chr12:53290216-53290346,9.345603942871094
chr12:51474161-53778885,ENSG00000170653,chr12:53290216-53290346,11.378727912902832
chr12:51474161-53778885,ENSG00000185591,chr12:53289596-53290076,1.3461569547653198
chr12:51474161-53778885,ENSG00000111057,chr12:53123216-53123726,11.924171447753906
chr12:51474161-53778885,ENSG00000139567,chr12:51788746-51789276,8.695272445678711
chr12:51474161-53778885,ENSG00000205352,chr12:53725266-53727396,6.2633233070373535
chr12:51474161-53778885,ENSG00000111057,chr12:53441796-53442686,10.342235565185547
chr12:51474161-53778885,ENSG00000012822,chr12:53725266-53727396,0.0
chr12:51474161-53778885,ENSG00000139625,chr12:53725266-53727396,3.430135488510132
chr12:51474161-53778885,ENSG00000197111,chr12:53289596-53290076,1.0947309732437134
chr12:51474161-53778885,ENSG00000111077,chr12:53441796-53442686,5.954441547393799
chr12:51474161-53778885,ENSG00000139546,chr12:53504816-53505126,1.8826063871383667
chr12:51474161-53778885,ENSG00000139631,chr12:53268846-53269016,8.809863090515137
chr12:51474161-53778885,ENSG00000172819,chr12:53062696-53063086,7.453657150268555
chr12:51474161-53778885,ENSG00000139626,chr12:53268846-53269016,7.786311149597168
chr12:51474161-53778885,ENSG00000167767,chr12:52056646-52057056,7.797178268432617
chr12:51474161-53778885,ENSG00000172819,chr12:53063416-53063556,7.453657150268555
chr12:51474161-53778885,ENSG00000167778,chr12:53380686-53381656,6.314064979553223
chr12:51474161-53778885,ENSG00000172819,chr12:53098056-53098486,7.441961765289307
chr12:51474161-53778885,ENSG00000111057,chr12:53063586-53063736,9.490325927734375
chr12:51474161-53778885,ENSG00000135476,chr12:53481276-53481936,11.128582000732422
chr12:51474161-53778885,ENSG00000139631,chr12:53173476-53173726,3.976137161254883
chr12:51474161-53778885,ENSG00000139651,chr12:53063586-53063736,6.150989532470703
chr12:51474161-53778885,ENSG00000161835,chr12:52056646-52057056,6.054660797119141
chr12:51474161-53778885,ENSG00000205352,chr12:53289596-53290076,6.304851055145264
chr12:51474161-53778885,ENSG00000167779,chr12:53505266-53505646,1.3111964464187622
chr12:51474161-53778885,ENSG00000139574,chr12:53050256-53051846,2.958432912826538
chr12:51474161-53778885,ENSG00000205352,chr12:53290216-53290346,6.304851055145264
chr12:51474161-53778885,ENSG00000063046,chr12:53098056-53098486,8.154855728149414
chr12:51474161-53778885,ENSG00000123349,chr12:53123876-53124066,9.176810264587402
chr12:120641534-122651577,ENSG00000170633,chr12:121798694-121799734,11.869843482971191
chr12:120641534-122651577,ENSG00000184047,chr12:121793244-121793494,10.334497451782227
chr12:51474161-53778885,ENSG00000012822,chr12:53290216-53290346,0.8118559122085571
chr12:51474161-53778885,ENSG00000111057,chr12:53289596-53290076,9.553997039794922
chr12:51474161-53778885,ENSG00000111057,chr12:53504816-53505126,9.519042015075684
chr12:120641534-122651577,ENSG00000170633,chr12:121931884-121934244,14.931750297546387
chr12:51474161-53778885,ENSG00000063046,chr12:53505266-53505646,8.191410064697266
chr12:51474161-53778885,ENSG00000139546,chr12:53063416-53063556,3.0554959774017334
chr12:51474161-53778885,ENSG00000139651,chr12:53289596-53290076,6.2112274169921875
chr12:51474161-53778885,ENSG00000135480,chr12:51788746-51789276,9.146459579467773
chr12:51474161-53778885,ENSG00000111077,chr12:53505266-53505646,1.159551739692688
chr12:51474161-53778885,ENSG00000172819,chr12:53289596-53290076,7.424994945526123
chr12:51474161-53778885,ENSG00000167778,chr12:53066486-53066566,6.499343395233154
chr12:51474161-53778885,ENSG00000123395,chr12:52073906-52074696,1.3199771642684937
chr12:51474161-53778885,ENSG00000139574,chr12:53504816-53505126,0.8048772215843201
chr12:51474161-53778885,ENSG00000139626,chr12:53231236-53231966,8.297126770019531
chr12:120641534-122651577,ENSG00000176383,chr12:121839834-121839924,10.019391059875488
chr12:51474161-53778885,ENSG00000135476,chr12:53268846-53269016,0.4300377666950226
chr12:51474161-53778885,ENSG00000139574,chr12:53123216-53123726,7.906287670135498
chr12:51474161-53778885,ENSG00000111057,chr12:53481276-53481936,12.010419845581055
chr12:51474161-53778885,ENSG00000139546,chr12:53067706-53068146,3.1664023399353027
chr12:51474161-53778885,ENSG00000161835,chr12:52070246-52070346,3.2767767906188965
chr12:51474161-53778885,ENSG00000197111,chr12:53066486-53066566,2.43992280960083
chr12:51474161-53778885,ENSG00000063046,chr12:53067706-53068146,8.268741607666016
chr12:51474161-53778885,ENSG00000172819,chr12:53268846-53269016,10.063746452331543
chr12:130275566-133275309,ENSG00000177169,chr12:132203695-132205555,18.465740203857422
chr12:51474161-53778885,ENSG00000111057,chr12:53062696-53063086,9.490325927734375
chr12:51474161-53778885,ENSG00000139637,chr12:53268846-53269016,8.832470893859863
chr12:120641534-122651577,ENSG00000158023,chr12:122316853-122319223,8.878562927246094
chr12:120641534-122651577,ENSG00000158104,chr12:122316853-122319223,10.235881805419922
chr12:51474161-53778885,ENSG00000139625,chr12:53289596-53290076,3.5267860889434814
chr12:51474161-53778885,ENSG00000170653,chr12:53050256-53051846,11.465590476989746
chr12:51474161-53778885,ENSG00000167778,chr12:53050256-53051846,6.708996772766113
chr12:120641534-122651577,ENSG00000139725,chr12:121931884-121934244,12.476511001586914
chr12:120641534-122651577,ENSG00000256950,chr12:121931884-121934244,11.445219993591309
chr12:51474161-53778885,ENSG00000135390,chr12:53268846-53269016,7.686802387237549
chr12:51474161-53778885,ENSG00000205352,chr12:53481276-53481936,10.06940746307373
chr12:51474161-53778885,ENSG00000205426,chr12:52056646-52057056,8.209324836730957
chr12:51474161-53778885,ENSG00000139625,chr12:53067706-53068146,3.5755364894866943
chr12:51474161-53778885,ENSG00000139626,chr12:53067706-53068146,4.096583843231201
chr12:51474161-53778885,ENSG00000167779,chr12:53050256-53051846,3.0534377098083496
chr12:51474161-53778885,ENSG00000170421,chr12:53505266-53505646,9.313882827758789
chr12:130275566-133275309,ENSG00000177192,chr12:131910805-131911935,5.488142013549805
chr12:51474161-53778885,ENSG00000135390,chr12:53504816-53505126,3.4042246341705322
chr12:51474161-53778885,ENSG00000167779,chr12:53289596-53290076,0.9472097754478455
chr12:120641534-122651577,ENSG00000139714,chr12:122203803-122204513,5.819553375244141
chr12:120641534-122651577,ENSG00000184047,chr12:121839834-121839924,12.431605339050293
chr12:120641534-122651577,ENSG00000170633,chr12:121793244-121793494,11.70266342163086
chr12:51474161-53778885,ENSG00000135476,chr12:53290216-53290346,7.0413432121276855
chr12:51474161-53778885,ENSG00000139626,chr12:53066486-53066566,4.418804168701172
chr12:51474161-53778885,ENSG00000139637,chr12:53289596-53290076,4.838232040405273
chr12:465106-2485712,ENSG00000171823,chr12:2288204-2288664,7.9854350090026855
chr12:51474161-53778885,ENSG00000094914,chr12:53098056-53098486,0.5642430782318115
chr12:51474161-53778885,ENSG00000261308,chr12:52010936-52011036,9.578063011169434
chr12:120641534-122651577,ENSG00000176383,chr12:121578945-121580015,9.721433639526367
chr12:51474161-53778885,ENSG00000167778,chr12:53231236-53231966,8.900893211364746
chr12:51474161-53778885,ENSG00000172819,chr12:53725266-53727396,7.432830810546875
chr12:51474161-53778885,ENSG00000185591,chr12:53481276-53481936,8.306607246398926
chr12:51474161-53778885,ENSG00000123395,chr12:52010566-52010876,5.5066046714782715
chr12:51474161-53778885,ENSG00000139625,chr12:53505266-53505646,2.314169406890869
chr12:51474161-53778885,ENSG00000205352,chr12:53063586-53063736,6.215944290161133
chr12:51474161-53778885,ENSG00000135390,chr12:53067706-53068146,3.3724942207336426
chr12:51474161-53778885,ENSG00000139631,chr12:53062696-53063086,5.532876491546631
chr12:120641534-122651577,ENSG00000158113,chr12:122316853-122319223,9.881644248962402
chr12:51474161-53778885,ENSG00000111057,chr12:53268376-53268746,11.03296184539795
chr12:51474161-53778885,ENSG00000167779,chr12:53380686-53381656,0.8574567437171936
chr12:51474161-53778885,ENSG00000196876,chr12:51687216-51688756,13.325852394104004
chr12:120641534-122651577,ENSG00000184047,chr12:122203803-122204513,6.663485527038574
chr12:51474161-53778885,ENSG00000139625,chr12:53050256-53051846,4.339103698730469
chr12:51474161-53778885,ENSG00000172819,chr12:53066486-53066566,7.734933853149414
chr12:51474161-53778885,ENSG00000167778,chr12:53098056-53098486,6.198749542236328
chr12:51474161-53778885,ENSG00000167778,chr12:53123216-53123726,10.180010795593262
chr12:51474161-53778885,ENSG00000111077,chr12:53098056-53098486,0.26400938630104065
chr12:51474161-53778885,ENSG00000139637,chr12:53505266-53505646,5.5902557373046875
chr12:120641534-122651577,ENSG00000139719,chr12:121532955-121534495,16.166866302490234
chr12:51474161-53778885,ENSG00000012822,chr12:53077266-53079306,5.9983811378479
chr12:51474161-53778885,ENSG00000123349,chr12:53050256-53051846,4.534513473510742
chr12:51474161-53778885,ENSG00000139637,chr12:53504816-53505126,5.5902557373046875
chr12:51474161-53778885,ENSG00000167779,chr12:53098056-53098486,0.481698602437973
chr12:51474161-53778885,ENSG00000170421,chr12:53098056-53098486,9.274539947509766
chr12:51474161-53778885,ENSG00000170442,chr12:52051566-52052486,10.726662635803223
chr12:120641534-122651577,ENSG00000158023,chr12:121931884-121934244,4.361981391906738
chr12:51474161-53778885,ENSG00000111077,chr12:53268846-53269016,7.052574634552002
chr12:51474161-53778885,ENSG00000139574,chr12:53067706-53068146,1.1270679235458374
chr12:120641534-122651577,ENSG00000188735,chr12:121893614-121894734,9.586112976074219
chr12:51474161-53778885,ENSG00000139631,chr12:53289596-53290076,5.602190971374512
chr12:51474161-53778885,ENSG00000172819,chr12:53290216-53290346,7.424994945526123
chr12:51474161-53778885,ENSG00000182544,chr12:53098056-53098486,0.6466239094734192
chr12:51474161-53778885,ENSG00000135390,chr12:53290216-53290346,3.3430163860321045
chr12:51474161-53778885,ENSG00000139546,chr12:53063586-53063736,3.0554959774017334
chr12:51474161-53778885,ENSG00000197111,chr12:53062696-53063086,1.0492900609970093
chr12:120641534-122651577,ENSG00000139719,chr12:121893614-121894734,15.397294998168945
chr12:120641534-122651577,ENSG00000139719,chr12:122316853-122319223,12.168840408325195
chr12:51474161-53778885,ENSG00000063046,chr12:53062696-53063086,8.220595359802246
chr12:51474161-53778885,ENSG00000139546,chr12:53098056-53098486,3.0167903900146484
chr12:51474161-53778885,ENSG00000139625,chr12:53231236-53231966,7.904554843902588
chr12:51474161-53778885,ENSG00000161835,chr12:52010936-52011036,3.4906504154205322
chr12:51474161-53778885,ENSG00000167767,chr12:52051566-52052486,8.751572608947754
chr12:51474161-53778885,ENSG00000167779,chr12:53441796-53442686,6.035642147064209
chr12:120641534-122651577,ENSG00000158113,chr12:121578945-121580015,12.196113586425781
chr12:51474161-53778885,ENSG00000012822,chr12:53289596-53290076,0.8118559122085571
chr12:120641534-122651577,ENSG00000157837,chr12:120725937-120727017,14.520424842834473
chr12:120641534-122651577,ENSG00000184047,chr12:121893614-121894734,9.805877685546875
chr12:51474161-53778885,ENSG00000167767,chr12:51788746-51789276,8.772113800048828
chr12:51474161-53778885,ENSG00000182544,chr12:53123876-53124066,8.09449577331543
chr12:51474161-53778885,ENSG00000135480,chr12:52073906-52074696,6.87586784362793
chr12:51474161-53778885,ENSG00000139637,chr12:53062696-53063086,5.580242156982422
chr12:51474161-53778885,ENSG00000094914,chr12:53063586-53063736,0.8853192925453186
chr12:51474161-53778885,ENSG00000139626,chr12:53062696-53063086,4.157342433929443
chr12:51474161-53778885,ENSG00000139631,chr12:53481276-53481936,9.438138961791992
chr12:51474161-53778885,ENSG00000205352,chr12:53505266-53505646,6.284290790557861
chr12:120641534-122651577,ENSG00000139719,chr12:121798694-121799734,15.180896759033203
chr12:120641534-122651577,ENSG00000157895,chr12:121931884-121934244,12.143023490905762
chr12:51474161-53778885,ENSG00000094914,chr12:53123216-53123726,7.993305206298828
chr12:51474161-53778885,ENSG00000111077,chr12:53063416-53063556,0.7616561055183411
chr12:51474161-53778885,ENSG00000012822,chr12:53173476-53173726,7.032418727874756
chr12:51474161-53778885,ENSG00000012822,chr12:53380686-53381656,0.5766165256500244
chr12:51474161-53778885,ENSG00000111057,chr12:53290216-53290346,9.553997039794922
chr12:51474161-53778885,ENSG00000139546,chr12:53123876-53124066,7.96584415435791
chr12:51474161-53778885,ENSG00000139574,chr12:53062696-53063086,0.8317087292671204
chr12:51474161-53778885,ENSG00000139651,chr12:53725266-53727396,6.131961822509766
chr12:51474161-53778885,ENSG00000170421,chr12:53289596-53290076,9.345603942871094
chr12:51474161-53778885,ENSG00000172819,chr12:53481276-53481936,10.928671836853027
chr12:51474161-53778885,ENSG00000205352,chr12:53441796-53442686,0.4967186748981476
chr12:51474161-53778885,ENSG00000012822,chr12:53268376-53268746,6.985919952392578
chr12:51474161-53778885,ENSG00000196876,chr12:52010566-52010876,13.407109260559082
chr12:120641534-122651577,ENSG00000184047,chr12:121798694-121799734,9.831183433532715
chr12:51474161-53778885,ENSG00000170442,chr12:52056646-52057056,10.073612213134766
chr12:120641534-122651577,ENSG00000170633,chr12:121839834-121839924,14.790024757385254
chr12:51474161-53778885,ENSG00000170653,chr12:53063586-53063736,11.345763206481934
chr12:51474161-53778885,ENSG00000135390,chr12:53063416-53063556,3.300778865814209
chr12:51474161-53778885,ENSG00000135390,chr12:53077266-53079306,6.878969669342041
chr12:51474161-53778885,ENSG00000139637,chr12:53067706-53068146,5.4576897621154785
chr12:51474161-53778885,ENSG00000167778,chr12:53063416-53063556,6.342235565185547
chr12:51474161-53778885,ENSG00000170421,chr12:53268376-53268746,10.859240531921387
chr12:51474161-53778885,ENSG00000197111,chr12:53098056-53098486,0.8224341869354248
chr12:120641534-122651577,ENSG00000139725,chr12:122203803-122204513,6.235589981079102
chr12:51474161-53778885,ENSG00000123358,chr12:52010566-52010876,4.310952663421631
chr12:51474161-53778885,ENSG00000135476,chr12:53063416-53063556,7.054818630218506
chr12:51474161-53778885,ENSG00000161835,chr12:52073906-52074696,3.0963168144226074
chr12:51474161-53778885,ENSG00000135390,chr12:53231236-53231966,7.977807521820068
chr12:51474161-53778885,ENSG00000135476,chr12:53123216-53123726,10.194228172302246
chr12:51474161-53778885,ENSG00000139567,chr12:52051566-52052486,9.273245811462402
chr12:51474161-53778885,ENSG00000170442,chr12:52308256-52308396,8.96794605255127
chr12:51474161-53778885,ENSG00000170653,chr12:53063416-53063556,11.345763206481934
chr12:120641534-122651577,ENSG00000157895,chr12:121793244-121793494,4.042129993438721
chr12:51474161-53778885,ENSG00000123349,chr12:53063416-53063556,3.722965717315674
chr12:51474161-53778885,ENSG00000167778,chr12:53441796-53442686,8.49536418914795
chr12:120641534-122651577,ENSG00000184047,chr12:122316853-122319223,9.652499198913574
chr12:51474161-53778885,ENSG00000170442,chr12:52010566-52010876,10.58670425415039
chr12:120641534-122651577,ENSG00000139718,chr12:122203803-122204513,5.733854293823242
chr12:120641534-122651577,ENSG00000256950,chr12:121532955-121534495,7.933017730712891
chr12:26494948-28946612,ENSG00000110841,chr12:27969517-27969677,9.679078102111816
chr12:51474161-53778885,ENSG00000063046,chr12:53063586-53063736,8.220595359802246
chr12:51474161-53778885,ENSG00000172819,chr12:53173476-53173726,9.458163261413574
chr12:130275566-133275309,ENSG00000112787,chr12:132622384-132623754,12.036809921264648
chr12:51474161-53778885,ENSG00000111077,chr12:53062696-53063086,0.7616561055183411
chr12:51474161-53778885,ENSG00000139625,chr12:53063586-53063736,3.471925973892212
chr12:51474161-53778885,ENSG00000167767,chr12:52010936-52011036,8.092842102050781
chr12:51474161-53778885,ENSG00000197111,chr12:53063416-53063556,1.0492900609970093
chr12:51474161-53778885,ENSG00000205352,chr12:53504816-53505126,6.284290790557861
chr12:120641534-122651577,ENSG00000256950,chr12:122203803-122204513,3.489535331726074
chr12:51474161-53778885,ENSG00000012822,chr12:53504816-53505126,1.1477338075637817
chr12:51474161-53778885,ENSG00000123358,chr12:51687216-51688756,2.9693479537963867
chr12:51474161-53778885,ENSG00000139546,chr12:53123216-53123726,7.852598190307617
chr12:51474161-53778885,ENSG00000139637,chr12:53231236-53231966,8.503571510314941
chr12:51474161-53778885,ENSG00000167767,chr12:52308256-52308396,5.832183361053467
chr12:51474161-53778885,ENSG00000123395,chr12:52308256-52308396,1.4107718467712402
chr12:51474161-53778885,ENSG00000205352,chr12:53050256-53051846,6.505825996398926
chr12:51474161-53778885,ENSG00000139567,chr12:52070246-52070346,6.431356906890869
chr12:51474161-53778885,ENSG00000139625,chr12:53481276-53481936,6.618635177612305
chr12:51474161-53778885,ENSG00000167778,chr12:53268846-53269016,8.73531723022461
chr12:120641534-122651577,ENSG00000158113,chr12:121931884-121934244,14.171296119689941
chr12:26494948-28946612,ENSG00000152944,chr12:27969517-27969677,10.564310073852539
chr12:51474161-53778885,ENSG00000135476,chr12:53062696-53063086,7.054818630218506
chr12:51474161-53778885,ENSG00000139625,chr12:53066486-53066566,3.9557535648345947
chr12:120641534-122651577,ENSG00000158113,chr12:121893614-121894734,9.593013763427734
chr12:120641534-122651577,ENSG00000188735,chr12:121793244-121793494,10.023659706115723
chr12:120641534-122651577,ENSG00000256950,chr12:121578945-121580015,9.500088691711426
chr12:51474161-53778885,ENSG00000063046,chr12:53173476-53173726,10.367186546325684
chr12:51474161-53778885,ENSG00000063046,chr12:53231236-53231966,10.1818265914917
chr12:51474161-53778885,ENSG00000135503,chr12:52308256-52308396,8.41230297088623
chr12:120641534-122651577,ENSG00000188735,chr12:121532955-121534495,11.353313446044922
chr12:130275566-133275309,ENSG00000177169,chr12:131929795-131929905,9.088676452636719
chr12:51474161-53778885,ENSG00000063046,chr12:53066486-53066566,8.202217102050781
chr12:51474161-53778885,ENSG00000135476,chr12:53050256-53051846,7.371871471405029
chr12:51474161-53778885,ENSG00000205352,chr12:53062696-53063086,6.215944290161133
chr12:51474161-53778885,ENSG00000205352,chr12:53268846-53269016,9.219900131225586
chr12:120641534-122651577,ENSG00000175727,chr12:122203803-122204513,9.249870300292969
chr12:51474161-53778885,ENSG00000139631,chr12:53077266-53079306,7.520381927490234
chr12:51474161-53778885,ENSG00000139546,chr12:53289596-53290076,3.1071722507476807
chr12:51474161-53778885,ENSG00000139626,chr12:53063416-53063556,4.157342433929443
chr12:51474161-53778885,ENSG00000170421,chr12:53066486-53066566,9.448010444641113
chr12:120641534-122651577,ENSG00000175727,chr12:121893614-121894734,8.993136405944824
chr12:120641534-122651577,ENSG00000188735,chr12:122316853-122319223,10.62127685546875
chr12:51474161-53778885,ENSG00000094914,chr12:53066486-53066566,2.3302228450775146
chr12:51474161-53778885,ENSG00000111077,chr12:53066486-53066566,2.288024663925171
chr12:51474161-53778885,ENSG00000167778,chr12:53062696-53063086,6.342235565185547
chr12:51474161-53778885,ENSG00000197111,chr12:53231236-53231966,7.349667549133301
chr12:120641534-122651577,ENSG00000176383,chr12:121798694-121799734,3.246809482574463
chr12:26494948-28946612,ENSG00000211455,chr12:27969517-27969677,16.5018367767334
chr12:51474161-53778885,ENSG00000111057,chr12:53066486-53066566,9.656534194946289
chr12:51474161-53778885,ENSG00000111057,chr12:53098056-53098486,9.483633995056152
chr12:51474161-53778885,ENSG00000139626,chr12:53123216-53123726,8.769683837890625
chr12:51474161-53778885,ENSG00000139651,chr12:53050256-53051846,6.768545150756836
chr12:51474161-53778885,ENSG00000197111,chr12:53067706-53068146,1.2282817363739014
chr12:120641534-122651577,ENSG00000176383,chr12:121931884-121934244,11.684418678283691
chr12:51474161-53778885,ENSG00000139567,chr12:52010936-52011036,8.506959915161133
chr12:51474161-53778885,ENSG00000170653,chr12:53268846-53269016,13.517465591430664
chr12:51474161-53778885,ENSG00000167778,chr12:53067706-53068146,5.55094051361084
chr12:120641534-122651577,ENSG00000158023,chr12:122203803-122204513,8.380314826965332
chr12:51474161-53778885,ENSG00000139574,chr12:53481276-53481936,8.193948745727539
chr12:51474161-53778885,ENSG00000139625,chr12:53123876-53124066,8.006843566894531
chr12:51474161-53778885,ENSG00000170653,chr12:53062696-53063086,11.345763206481934
chr12:51474161-53778885,ENSG00000197111,chr12:53268846-53269016,7.106222152709961
chr12:51474161-53778885,ENSG00000205352,chr12:53173476-53173726,9.313960075378418
chr12:51474161-53778885,ENSG00000172819,chr12:53050256-53051846,7.719733238220215
chr12:51474161-53778885,ENSG00000261308,chr12:52073906-52074696,7.890677452087402
chr12:120641534-122651577,ENSG00000256861,chr12:121931884-121934244,17.944381713867188
chr12:51474161-53778885,ENSG00000123349,chr12:53067706-53068146,3.6240146160125732
chr12:51474161-53778885,ENSG00000139631,chr12:53504816-53505126,5.670741558074951
chr12:120641534-122651577,ENSG00000158023,chr12:121893614-121894734,8.156970977783203
chr12:51474161-53778885,ENSG00000170653,chr12:53505266-53505646,11.420543670654297
chr12:51474161-53778885,ENSG00000167767,chr12:52073906-52074696,5.8422017097473145
chr12:51474161-53778885,ENSG00000170442,chr12:52070246-52070346,8.98783016204834
chr12:51474161-53778885,ENSG00000123395,chr12:52010936-52011036,6.0691704750061035
chr12:51474161-53778885,ENSG00000135480,chr12:52051566-52052486,9.397095680236816
chr12:51474161-53778885,ENSG00000170421,chr12:53481276-53481936,11.863018989562988
chr12:51474161-53778885,ENSG00000185591,chr12:53062696-53063086,1.2670947313308716
chr12:51474161-53778885,ENSG00000185591,chr12:53063416-53063556,1.2670947313308716
chr12:51474161-53778885,ENSG00000170421,chr12:53441796-53442686,10.16901683807373
chr12:120641534-122651577,ENSG00000139719,chr12:121839834-121839924,16.81962013244629
chr12:51474161-53778885,ENSG00000139651,chr12:53481276-53481936,9.751206398010254
chr12:120641534-122651577,ENSG00000188735,chr12:122203803-122204513,9.580053329467773
chr12:51474161-53778885,ENSG00000063046,chr12:53050256-53051846,8.717131614685059
chr12:51474161-53778885,ENSG00000205426,chr12:52010936-52011036,7.922638416290283
chr12:51474161-53778885,ENSG00000012822,chr12:53123216-53123726,7.943939208984375
chr12:51474161-53778885,ENSG00000063046,chr12:53290216-53290346,8.15038776397705
chr12:51474161-53778885,ENSG00000139637,chr12:53050256-53051846,6.135486602783203
chr12:51474161-53778885,ENSG00000167779,chr12:53725266-53727396,0.6927936673164368
chr12:120641534-122651577,ENSG00000139719,chr12:122203803-122204513,13.350625038146973
chr12:51474161-53778885,ENSG00000012822,chr12:53098056-53098486,0.2626818120479584
chr12:51474161-53778885,ENSG00000170653,chr12:53504816-53505126,11.420543670654297
chr12:51474161-53778885,ENSG00000012822,chr12:53441796-53442686,5.965078353881836
chr12:51474161-53778885,ENSG00000123358,chr12:51788746-51789276,6.895702362060547
chr12:51474161-53778885,ENSG00000094914,chr12:53062696-53063086,0.8853192925453186
chr12:51474161-53778885,ENSG00000205426,chr12:52308256-52308396,6.412425518035889
chr12:51474161-53778885,ENSG00000139574,chr12:53290216-53290346,0.8860301375389099
chr12:51474161-53778885,ENSG00000139631,chr12:53290216-53290346,5.602190971374512
chr12:51474161-53778885,ENSG00000185591,chr12:53098056-53098486,1.1396420001983643
chr12:120641534-122651577,ENSG00000157895,chr12:121798694-121799734,3.5610077381134033
chr12:51474161-53778885,ENSG00000094914,chr12:53067706-53068146,1.1423530578613281
chr12:51474161-53778885,ENSG00000094914,chr12:53290216-53290346,0.9459803700447083
chr12:51474161-53778885,ENSG00000123358,chr12:52073906-52074696,1.6521859169006348
chr12:51474161-53778885,ENSG00000135480,chr12:52010936-52011036,9.168529510498047
chr12:51474161-53778885,ENSG00000139574,chr12:53098056-53098486,0.43291935324668884
chr12:51474161-53778885,ENSG00000172819,chr12:53231236-53231966,0.8336207866668701
chr12:465106-2485712,ENSG00000006831,chr12:2288204-2288664,11.338046073913574
chr12:51474161-53778885,ENSG00000135476,chr12:53173476-53173726,9.562769889831543
chr12:51474161-53778885,ENSG00000182544,chr12:53062696-53063086,0.9359071254730225
chr12:130275566-133275309,ENSG00000177192,chr12:131912095-131913195,5.2567853927612305
chr12:120641534-122651577,ENSG00000139714,chr12:121893614-121894734,5.666730880737305
chr12:120641534-122651577,ENSG00000256861,chr12:121893614-121894734,15.397294998168945
chr12:120641534-122651577,ENSG00000256950,chr12:121893614-121894734,3.034672260284424
chr12:51474161-53778885,ENSG00000094914,chr12:53050256-53051846,3.0441880226135254
chr12:51474161-53778885,ENSG00000123395,chr12:51788746-51789276,6.829983711242676
chr12:51474161-53778885,ENSG00000135390,chr12:53725266-53727396,3.2349889278411865
chr12:51474161-53778885,ENSG00000182544,chr12:53481276-53481936,8.374308586120605
chr12:51474161-53778885,ENSG00000170653,chr12:53380686-53381656,11.297922134399414
chr12:51474161-53778885,ENSG00000139637,chr12:53123216-53123726,9.78676986694336
chr12:51474161-53778885,ENSG00000139651,chr12:53504816-53505126,6.286825656890869
chr12:51474161-53778885,ENSG00000167778,chr12:53290216-53290346,6.262600898742676
chr12:51474161-53778885,ENSG00000185591,chr12:53504816-53505126,1.417691946029663
chr12:120641534-122651577,ENSG00000139718,chr12:122316853-122319223,7.027418613433838
chr12:120641534-122651577,ENSG00000158104,chr12:121931884-121934244,14.490396499633789
chr12:51474161-53778885,ENSG00000139637,chr12:53290216-53290346,4.838232040405273
chr12:51474161-53778885,ENSG00000167778,chr12:53289596-53290076,6.262600898742676
chr12:51474161-53778885,ENSG00000172819,chr12:53505266-53505646,7.458173751831055
chr12:120641534-122651577,ENSG00000175727,chr12:122316853-122319223,10.081984519958496
