region_id,gene_id,enh_id,gm12878_avg_dist
chr1:146145808-151891713,ENSG00000184260,chr1:149899677-149900007,4.31294059753418
chr1:146145808-151891713,ENSG00000118298,chr1:150263881-150264590,5.3615403175354
chr1:116104-4081494,ENSG00000248333,chr1:1671631-1672801,6.464179039001465
chr1:146145808-151891713,ENSG00000143398,chr1:151184494-151185504,4.974884033203125
chr1:146145808-151891713,ENSG00000117362,chr1:150263881-150264590,3.140915632247925
chr1:146145808-151891713,ENSG00000118292,chr1:150263421-150263651,2.465184450149536
chr1:152071370-154072772,ENSG00000163218,chr1:153343204-153345164,4.508510112762451
chr1:152071370-154072772,ENSG00000163220,chr1:153339784-153340374,1.9958069324493408
chr1:152071370-154072772,ENSG00000163220,chr1:153345384-153346094,1.971346378326416
chr1:152071370-154072772,ENSG00000143543,chr1:153973714-153973864,4.1103196144104
chr1:152071370-154072772,ENSG00000143553,chr1:153669874-153670164,5.548224925994873
chr1:152071370-154072772,ENSG00000143578,chr1:153973464-153973614,4.687225818634033
chr1:152071370-154072772,ENSG00000143543,chr1:153973464-153973614,4.1103196144104
chr1:152071370-154072772,ENSG00000169418,chr1:153685884-153686114,2.816544532775879
chr1:152071370-154072772,ENSG00000143578,chr1:153973714-153973864,4.687225818634033
chr1:156203724-160049427,ENSG00000116604,chr1:156480968-156482428,3.370680570602417
chr1:152071370-154072772,ENSG00000160741,chr1:153973464-153973614,5.778377532958984
chr1:152071370-154072772,ENSG00000163218,chr1:153339784-153340374,4.48598575592041
chr1:152071370-154072772,ENSG00000143570,chr1:153973714-153973864,3.286858558654785
chr1:152071370-154072772,ENSG00000163220,chr1:153343204-153345164,1.0885063409805298
chr1:152071370-154072772,ENSG00000143621,chr1:153685884-153686114,1.9893193244934082
chr1:152071370-154072772,ENSG00000143570,chr1:153973464-153973614,3.286858558654785
chr1:152071370-154072772,ENSG00000163218,chr1:153345384-153346094,4.8448944091796875
chr1:152071370-154072772,ENSG00000143553,chr1:153669534-153669834,5.548224925994873
chr1:152071370-154072772,ENSG00000169418,chr1:153669874-153670164,2.3771510124206543
chr1:156203724-160049427,ENSG00000085552,chr1:159936520-159936750,4.09710693359375
chr1:156203724-160049427,ENSG00000085552,chr1:159953650-159954090,2.9235708713531494
chr1:152071370-154072772,ENSG00000169418,chr1:153669534-153669834,2.3771510124206543
chr1:152071370-154072772,ENSG00000160741,chr1:153973714-153973864,5.778377532958984
chr1:152071370-154072772,ENSG00000143621,chr1:153669534-153669834,0.4223100244998932
chr1:152071370-154072772,ENSG00000143621,chr1:153669874-153670164,0.4223100244998932
chr1:156203724-160049427,ENSG00000158473,chr1:158181160-158181450,1.068710446357727
chr1:156203724-160049427,ENSG00000183856,chr1:156583898-156584868,3.929664373397827
chr1:178359697-180549764,ENSG00000162779,chr1:179366125-179366395,3.441495656967163
chr1:168033727-170474686,ENSG00000198734,chr1:169593722-169594682,7.1937031745910645
chr1:156203724-160049427,ENSG00000160818,chr1:156583898-156584868,2.777472496032715
chr1:156203724-160049427,ENSG00000181036,chr1:159780990-159781090,0.5424699783325195
chr1:156203724-160049427,ENSG00000187862,chr1:156583898-156584868,1.5255093574523926
chr1:156203724-160049427,ENSG00000163382,chr1:156583898-156584868,3.7417547702789307
chr1:156203724-160049427,ENSG00000158710,chr1:159936520-159936750,4.556089401245117
chr2:94666300-96671148,ENSG00000188886,chr2:96144041-96144151,4.065546989440918
chr2:72598547-74678835,ENSG00000159239,chr2:74426573-74427163,1.7807339429855347
chr2:84713816-86718299,ENSG00000168894,chr2:85577647-85579007,5.282991409301758
chr3:117557557-119563447,ENSG00000121594,chr3:119557933-119559433,2.212233066558838
chr3:178935629-180937649,ENSG00000171109,chr3:179347812-179348842,0.24055299162864685
chr2:72598547-74678835,ENSG00000005448,chr2:74426573-74427163,1.7807339429855347
chr2:94666300-96671148,ENSG00000188886,chr2:96144371-96144751,4.065546989440918
chr3:127434292-130363324,ENSG00000163870,chr3:127598477-127599317,0.43983447551727295
chr2:94666300-96671148,ENSG00000158050,chr2:96144371-96144751,1.9620164632797241
chr2:84713816-86718299,ENSG00000132313,chr2:86213357-86213987,4.059902191162109
chr3:127434292-130363324,ENSG00000163870,chr3:127604097-127604607,2.396397113800049
chr2:84713816-86718299,ENSG00000168899,chr2:85577647-85579007,1.8930283784866333
chr2:94666300-96671148,ENSG00000198885,chr2:96342852-96343162,3.100010871887207
chr2:84713816-86718299,ENSG00000152291,chr2:85327687-85327907,0.32809317111968994
chr3:127434292-130363324,ENSG00000073111,chr3:127604097-127604607,2.396397113800049
chr2:94666300-96671148,ENSG00000198885,chr2:96343302-96344102,3.100010871887207
chr3:137116491-141063426,ENSG00000181322,chr3:138329338-138329808,0.2322445511817932
chr3:178935629-180937649,ENSG00000121879,chr3:179158282-179159352,2.097503423690796
chr2:72598547-74678835,ENSG00000114993,chr2:74426573-74427163,5.7988810539245605
chr2:94666300-96671148,ENSG00000121152,chr2:96343302-96344102,3.028332471847534
chr3:178935629-180937649,ENSG00000171109,chr3:179328352-179329612,4.043584823608398
chr3:11599198-15770209,ENSG00000131381,chr3:15098273-15099033,0.4995556175708771
chr2:94666300-96671148,ENSG00000121152,chr2:96342852-96343162,3.028332471847534
chr3:157747717-160976300,ENSG00000248710,chr3:160448792-160449712,0.7229594588279724
chr2:84713816-86718299,ENSG00000132305,chr2:86213357-86213987,4.964337348937988
chr2:94666300-96671148,ENSG00000121152,chr2:96342142-96342752,2.598130702972412
chr2:94666300-96671148,ENSG00000188886,chr2:96144881-96144961,4.060223579406738
chr2:94666300-96671148,ENSG00000158050,chr2:96144041-96144151,1.9620164632797241
chr3:127434292-130363324,ENSG00000073111,chr3:127598477-127599317,0.43983447551727295
chr2:68712980-70717139,ENSG00000059728,chr2:69915408-69916118,4.707679271697998
chr3:127434292-130363324,ENSG00000058262,chr3:128055757-128056707,1.568454384803772
chr3:178935629-180937649,ENSG00000121864,chr3:179328352-179329612,0.7706043124198914
chr2:84713816-86718299,ENSG00000115486,chr2:85577647-85579007,5.607243061065674
chr2:94666300-96671148,ENSG00000198885,chr2:96342142-96342752,2.674213171005249
chr3:127434292-130363324,ENSG00000184897,chr3:129323607-129324177,1.131563663482666
chr2:84713816-86718299,ENSG00000118640,chr2:85577647-85579007,5.607243061065674
chr3:137116491-141063426,ENSG00000158186,chr3:138329338-138329808,3.7789855003356934
chr4:167695310-171558476,ENSG00000145439,chr4:169007759-169009939,5.548822402954102
chr4:54811756-58584432,ENSG00000084093,chr4:56909044-56910624,2.9101951122283936
chr4:167695310-171558476,ENSG00000154447,chr4:169269309-169270849,0.32700324058532715
chr3:98177414-101803815,ENSG00000066422,chr3:101685926-101686476,1.504780888557434
chr3:57163677-59165388,ENSG00000168301,chr3:58492173-58493363,1.887365460395813
chr4:182752787-184755248,ENSG00000168556,chr4:183497667-183500047,2.965521812438965
chr3:98177414-101803815,ENSG00000080822,chr3:98521696-98522536,0.22341576218605042
chr3:98177414-101803815,ENSG00000154165,chr3:98521696-98522536,2.4566097259521484
chr4:54811756-58584432,ENSG00000084093,chr4:56914284-56914904,4.18819522857666
chr3:57163677-59165388,ENSG00000168291,chr3:58429803-58430123,1.6118829250335693
chr6:28173941-34087086,ENSG00000137337,chr6:30730723-30730913,2.9639077186584473
chr6:28173941-34087086,ENSG00000158691,chr6:28398473-28399653,0.29099345207214355
chr6:28173941-34087086,ENSG00000168631,chr6:30914473-30914803,5.221873760223389
chr6:28173941-34087086,ENSG00000030110,chr6:33585723-33586103,0.279754638671875
chr6:28173941-34087086,ENSG00000137337,chr6:30722683-30722913,2.9229626655578613
chr6:28173941-34087086,ENSG00000030110,chr6:33577633-33578703,0.3698749542236328
chr6:28173941-34087086,ENSG00000168631,chr6:30915043-30915153,5.183533191680908
chr6:28173941-34087086,ENSG00000030110,chr6:33585363-33585583,0.9341580867767334
chr6:28173941-34087086,ENSG00000137312,chr6:30722683-30722913,0.8586320281028748
chr6:28173941-34087086,ENSG00000196230,chr6:30730723-30730913,2.9639077186584473
chr6:28173941-34087086,ENSG00000137312,chr6:30730723-30730913,1.2495092153549194
chr6:28173941-34087086,ENSG00000196230,chr6:30722683-30722913,2.9229626655578613
chr6:28173941-34087086,ENSG00000137310,chr6:31165283-31165563,2.996145725250244
chr6:28173941-34087086,ENSG00000137331,chr6:30730723-30730913,1.3101892471313477
chr6:28173941-34087086,ENSG00000137310,chr6:31164863-31165123,2.996145725250244
chr7:43500619-45511026,ENSG00000136279,chr7:44045621-44046761,0.6814060211181641
chr7:43500619-45511026,ENSG00000136206,chr7:43992521-43993521,2.7610177993774414
chr7:43500619-45511026,ENSG00000164708,chr7:44080921-44082241,3.32783842086792
chr7:43500619-45511026,ENSG00000015520,chr7:44533851-44534441,4.383823394775391
chr7:43500619-45511026,ENSG00000122678,chr7:44080921-44082241,1.979456901550293
chr7:43500619-45511026,ENSG00000136279,chr7:44058981-44059351,5.227581024169922
chr7:43500619-45511026,ENSG00000136286,chr7:44977071-44978861,0.4671584367752075
chr7:43500619-45511026,ENSG00000164708,chr7:44058981-44059351,2.7766339778900146
chr7:43500619-45511026,ENSG00000136271,chr7:44566521-44568111,4.716917037963867
chr7:43500619-45511026,ENSG00000158604,chr7:44566521-44568111,3.355151653289795
chr7:43500619-45511026,ENSG00000164708,chr7:44045621-44046761,6.942326068878174
chr7:43500619-45511026,ENSG00000122515,chr7:44748991-44751191,1.5318434238433838
chr8:141097277-145138636,ENSG00000158106,chr8:143380780-143381260,4.944520950317383
chr7:98863466-100866148,ENSG00000213413,chr7:100221487-100222587,2.995342493057251
chr7:98863466-100866148,ENSG00000213420,chr7:100167287-100168537,3.8607676029205322
chr8:141097277-145138636,ENSG00000158106,chr8:143379510-143379820,3.917757272720337
chr7:98863466-100866148,ENSG00000172336,chr7:100706307-100706817,0.7694807648658752
chr8:141097277-145138636,ENSG00000160948,chr8:144409176-144409286,2.025082588195801
chr8:141097277-145138636,ENSG00000147789,chr8:144827615-144829035,0.5001407861709595
chr8:141097277-145138636,ENSG00000147804,chr8:144409176-144409286,5.695870399475098
chr7:98863466-100866148,ENSG00000197093,chr7:100167287-100168537,0.39114120602607727
chr8:117915436-120149142,ENSG00000177570,chr8:118621661-118621801,0.21508446335792542
chr7:98863466-100866148,ENSG00000205307,chr7:100563967-100564217,5.390874862670898
chr7:98863466-100866148,ENSG00000121716,chr7:100367837-100368437,4.079734802246094
chr7:98863466-100866148,ENSG00000146826,chr7:100167287-100168537,3.901628017425537
chr7:98863466-100866148,ENSG00000106351,chr7:100548917-100550387,5.303802490234375
chr7:98863466-100866148,ENSG00000085514,chr7:100367837-100368437,0.628460705280304
chr7:98863466-100866148,ENSG00000185955,chr7:100478307-100478787,2.0896058082580566
chr7:98863466-100866148,ENSG00000213413,chr7:100200327-100200447,0.5407666563987732
chr7:62308524-68340994,ENSG00000169919,chr7:65980413-65981973,0.28647637367248535
chr7:98863466-100866148,ENSG00000130427,chr7:100706307-100706817,3.2781124114990234
chr8:117915436-120149142,ENSG00000177570,chr8:118621191-118621531,0.21508446335792542
chr7:98863466-100866148,ENSG00000166924,chr7:100484277-100485227,0.375270813703537
chr7:98863466-100866148,ENSG00000085514,chr7:100373717-100374037,3.739414930343628
chr7:98863466-100866148,ENSG00000106327,chr7:100633337-100633407,3.894263982772827
chr7:98863466-100866148,ENSG00000066923,chr7:100167287-100168537,4.2148871421813965
chr7:98863466-100866148,ENSG00000188186,chr7:100167287-100168537,7.274011135101318
chr8:141097277-145138636,ENSG00000147789,chr8:144819595-144820445,4.959183692932129
chr7:98863466-100866148,ENSG00000166925,chr7:100484277-100485227,2.0200812816619873
chr7:98863466-100866148,ENSG00000106336,chr7:100563967-100564217,0.27270835638046265
chr9:85927677-87940584,ENSG00000083223,chr9:86337535-86338815,3.8364269733428955
chr9:96078043-98089434,ENSG00000196116,chr9:97431538-97432018,7.942510604858398
chr10:10300866-12302793,ENSG00000065665,chr10:12123231-12124511,1.7172831296920776
chr10:57390488-60256730,ENSG00000108064,chr10:58385650-58386210,0.23586390912532806
chr10:1579588-3602470,ENSG00000067057,chr10:3068748-3069268,0.8613938093185425
chr10:13407294-15411096,ENSG00000152455,chr10:14883861-14885581,4.185442924499512
chr11:63186244-65192942,ENSG00000168062,chr11:64995278-64996868,0.20102666318416595
chr11:63186244-65192942,ENSG00000256100,chr11:63986518-63988328,4.923427581787109
chr11:63186244-65192942,ENSG00000213465,chr11:64995278-64996868,0.5080206394195557
chr11:63186244-65192942,ENSG00000174276,chr11:65112068-65112508,2.0325164794921875
chr11:63186244-65192942,ENSG00000174276,chr11:65112868-65113218,1.9602558612823486
chr11:63186244-65192942,ENSG00000168071,chr11:64340748-64340898,0.6663532257080078
chr11:63186244-65192942,ENSG00000168071,chr11:64340328-64340598,0.6663532257080078
chr11:63186244-65192942,ENSG00000168067,chr11:64799688-64800108,1.6557128429412842
chr11:63186244-65192942,ENSG00000173264,chr11:64270338-64271608,1.1621756553649902
chr13:107709023-109710890,ENSG00000102524,chr13:108270232-108270332,7.478271484375
chr14:20557740-24954664,ENSG00000092036,chr14:22973571-22974041,2.268314838409424
chr11:63186244-65192942,ENSG00000162302,chr11:64340748-64340898,2.7406554222106934
chr11:57768358-59867844,ENSG00000186509,chr11:58024108-58025948,0.1495368629693985
chr11:4249709-6253331,ENSG00000258659,chr11:5603740-5604530,4.376856803894043
chr11:115615827-117655673,ENSG00000149591,chr11:117192654-117192814,3.168807029724121
chr10:97906407-99910128,ENSG00000119943,chr10:98425723-98425813,6.596053600311279
chr11:63186244-65192942,ENSG00000162302,chr11:64360378-64360468,2.871055841445923
chr11:63186244-65192942,ENSG00000068831,chr11:64742938-64743998,1.3897888660430908
chr11:63186244-65192942,ENSG00000149806,chr11:65112868-65113218,2.3366048336029053
chr11:47305544-50688076,ENSG00000165915,chr11:47425249-47425859,6.7983317375183105
chr10:97906407-99910128,ENSG00000138131,chr10:98253793-98255573,4.683389186859131
chr11:4249709-6253331,ENSG00000121236,chr11:5610560-5610770,4.385298252105713
chr11:54379674-57673729,ENSG00000134802,chr11:57426657-57426877,0.3423900604248047
chr11:115615827-117655673,ENSG00000149577,chr11:117192654-117192814,5.701368808746338
chr11:115615827-117655673,ENSG00000149591,chr11:117189404-117189944,4.61586332321167
chr11:4249709-6253331,ENSG00000258659,chr11:5610560-5610770,2.2458014488220215
chr11:63186244-65192942,ENSG00000162302,chr11:64340328-64340598,2.7406554222106934
chr11:54379674-57673729,ENSG00000166793,chr11:57646067-57646287,3.008864402770996
chr11:63186244-65192942,ENSG00000149809,chr11:65112868-65113218,1.117902159690857
chr11:115615827-117655673,ENSG00000149577,chr11:117189404-117189944,4.382691860198975
chr11:124504554-127402828,ENSG00000149548,chr11:124954374-124954714,0.38029181957244873
chr11:63186244-65192942,ENSG00000110583,chr11:63952568-63952748,4.601202011108398
chr11:115615827-117655673,ENSG00000160613,chr11:117226024-117227154,1.2010711431503296
chr11:17882073-19889175,ENSG00000129173,chr11:19240233-19240543,0.5795493125915527
chr11:63186244-65192942,ENSG00000162302,chr11:64360588-64361128,2.871055841445923
chr11:115615827-117655673,ENSG00000149577,chr11:117190024-117190164,4.382691860198975
chr11:63186244-65192942,ENSG00000149806,chr11:65112068-65112508,2.4293296337127686
chr11:4249709-6253331,ENSG00000258588,chr11:5610560-5610770,4.161561012268066
chr11:4249709-6253331,ENSG00000121236,chr11:5603740-5604530,2.2305784225463867
chr11:54379674-57673729,ENSG00000134802,chr11:57424027-57425537,0.9935897588729858
chr11:17882073-19889175,ENSG00000151116,chr11:18593763-18594803,1.661604404449463
chr11:54379674-57673729,ENSG00000172409,chr11:57646067-57646287,1.480107069015503
chr10:97906407-99910128,ENSG00000119943,chr10:98408693-98409583,3.0082144737243652
chr11:4249709-6253331,ENSG00000258588,chr11:5603740-5604530,1.9896295070648193
chr11:47305544-50688076,ENSG00000165916,chr11:47425249-47425859,0.4443047344684601
chr11:63186244-65192942,ENSG00000149792,chr11:65112068-65112508,2.4293296337127686
chr11:63186244-65192942,ENSG00000133895,chr11:64799688-64800108,3.730316400527954
chr11:63186244-65192942,ENSG00000149792,chr11:65112868-65113218,2.3366048336029053
chr11:63186244-65192942,ENSG00000068976,chr11:64742938-64743998,4.918476104736328
chr11:17882073-19889175,ENSG00000110768,chr11:18310933-18311383,2.591193914413452
chr10:97906407-99910128,ENSG00000119943,chr10:98425983-98427213,6.040802478790283
chr11:57768358-59867844,ENSG00000189057,chr11:59107297-59108667,1.5886409282684326
chr11:63186244-65192942,ENSG00000149782,chr11:64270338-64271608,1.7424527406692505
chr11:17882073-19889175,ENSG00000110756,chr11:18310933-18311383,2.591193914413452
chr11:17882073-19889175,ENSG00000179119,chr11:18616103-18616873,5.538482189178467
chr11:54379674-57673729,ENSG00000172409,chr11:57657858-57659448,2.5949721336364746
chr11:115615827-117655673,ENSG00000167257,chr11:117226024-117227154,1.2010711431503296
chr11:124504554-127402828,ENSG00000165478,chr11:124954374-124954714,6.158688545227051
chr11:42314472-44315709,ENSG00000205126,chr11:44066700-44067620,5.898176670074463
chr11:63186244-65192942,ENSG00000110583,chr11:63952338-63952398,4.601202011108398
chr11:115615827-117655673,ENSG00000149591,chr11:117190024-117190164,4.61586332321167
chr11:17882073-19889175,ENSG00000247595,chr11:18593763-18594803,1.661604404449463
chr11:63186244-65192942,ENSG00000002330,chr11:64270338-64271608,6.097126007080078
chr11:54379674-57673729,ENSG00000166793,chr11:57657858-57659448,2.5401370525360107
chr15:33513608-36870259,ENSG00000128463,chr15:34225199-34225529,0.42534756660461426
chr15:38451575-40453367,ENSG00000140319,chr15:40044189-40045959,1.594865322113037
chr15:38451575-40453367,ENSG00000104081,chr15:40104339-40105789,2.7700841426849365
chr15:38451575-40453367,ENSG00000233041,chr15:40337899-40338529,4.897209167480469
chr15:38451575-40453367,ENSG00000137841,chr15:40301609-40301949,2.639680862426758
chr15:43931381-47776348,ENSG00000138606,chr15:45199122-45200722,1.4114664793014526
chr15:41523258-43526588,ENSG00000140326,chr15:42734342-42734772,0.9326037764549255
chr15:41523258-43526588,ENSG00000137802,chr15:41774612-41775162,0.3474361300468445
chr15:33513608-36870259,ENSG00000176454,chr15:34365229-34365549,1.8482301235198975
chr15:38451575-40453367,ENSG00000230778,chr15:40272999-40273339,0.5014058947563171
chr15:43931381-47776348,ENSG00000229474,chr15:44729552-44731362,5.766768932342529
chr15:41523258-43526588,ENSG00000166946,chr15:43185882-43186152,0.24190202355384827
chr15:38451575-40453367,ENSG00000188549,chr15:40337899-40338529,3.232473850250244
chr15:38451575-40453367,ENSG00000230778,chr15:40272719-40272859,0.5014058947563171
chr15:41523258-43526588,ENSG00000104055,chr15:43252942-43253502,5.793049335479736
chr15:43931381-47776348,ENSG00000104133,chr15:44674882-44675482,4.871232032775879
chr15:33513608-36870259,ENSG00000198146,chr15:34987679-34988109,0.3186374604701996
chr15:38451575-40453367,ENSG00000259330,chr15:40337899-40338529,3.2581799030303955
chr14:75530549-80762372,ENSG00000119705,chr14:77714547-77715377,1.8103808164596558
chr14:92185501-94188964,ENSG00000100628,chr14:93962424-93964324,7.1871161460876465
chr15:43931381-47776348,ENSG00000185880,chr15:44729552-44731362,1.8545724153518677
chr15:38451575-40453367,ENSG00000230778,chr15:40301609-40301949,5.292813301086426
chr15:43931381-47776348,ENSG00000166710,chr15:44729552-44731362,5.766768932342529
chr15:61974472-63977993,ENSG00000185088,chr15:63155731-63156411,0.8298747539520264
chr15:41523258-43526588,ENSG00000166887,chr15:42191562-42192062,3.9811294078826904
chr16:28118907-31001007,ENSG00000233232,chr16:28473579-28474169,0.5319688320159912
chr16:28118907-31001007,ENSG00000233232,chr16:28482669-28483999,3.0855507850646973
chr16:28118907-31001007,ENSG00000233232,chr16:28488659-28489059,4.50252103805542
chr12:6559925-14004290,ENSG00000184574,chr12:6643674-6644134,4.98227071762085
chr12:6559925-14004290,ENSG00000184574,chr12:6644604-6645214,5.962453842163086
chr12:6559925-14004290,ENSG00000213782,chr12:12822086-12822656,5.628317356109619
chr12:6559925-14004290,ENSG00000250510,chr12:6834046-6835856,1.5687615871429443
chr12:6559925-14004290,ENSG00000215021,chr12:6956217-6956417,4.810983657836914
chr12:6559925-14004290,ENSG00000197614,chr12:8648204-8648484,4.998794078826904
chr12:6559925-14004290,ENSG00000215021,chr12:6956567-6957647,4.810983657836914
chr12:6559925-14004290,ENSG00000215021,chr12:6955757-6956137,4.174281120300293
chr16:87130710-89133153,ENSG00000174177,chr16:88714742-88714852,3.3848397731781006
chr17:14673472-23202909,ENSG00000240445,chr17:18681847-18682197,0.247498020529747
chr16:69103251-71107506,ENSG00000141101,chr16:69754727-69754847,0.6251696944236755
chr16:87130710-89133153,ENSG00000124391,chr16:88639312-88639812,0.5243127346038818
chr16:87130710-89133153,ENSG00000051523,chr16:88639312-88639812,5.096290588378906
chr16:69103251-71107506,ENSG00000198373,chr16:69754727-69754847,3.979538917541504
chr17:14673472-23202909,ENSG00000188522,chr17:19017397-19019417,0.3163977563381195
chr17:14673472-23202909,ENSG00000187688,chr17:16415836-16417556,0.7695581316947937
chr16:69103251-71107506,ENSG00000223496,chr16:70265107-70265537,1.6061396598815918
chr16:87130710-89133153,ENSG00000158717,chr16:88714742-88714852,3.3848397731781006
chr17:14673472-23202909,ENSG00000176974,chr17:18371326-18372756,0.23398064076900482
chr17:14673472-23202909,ENSG00000072310,chr17:17848856-17850886,5.320167064666748
chr16:87130710-89133153,ENSG00000104731,chr16:87778004-87778804,2.943741798400879
chr14:104864144-107043718,ENSG00000166428,chr14:104924993-104927133,0.568469762802124
chr17:2037482-6752705,ENSG00000070366,chr17:2319086-2321146,5.2930402755737305
chr17:2037482-6752705,ENSG00000129235,chr17:6660511-6661201,4.368530750274658
chr17:2037482-6752705,ENSG00000141258,chr17:2319086-2321146,6.691648006439209
chr17:2037482-6752705,ENSG00000196388,chr17:4980625-4981215,4.881357192993164
chr17:2037482-6752705,ENSG00000108523,chr17:4945225-4945645,4.947281360626221
chr17:2037482-6752705,ENSG00000141497,chr17:4731575-4731775,3.423128604888916
chr17:2037482-6752705,ENSG00000129195,chr17:6451070-6451260,3.5343668460845947
chr17:2037482-6752705,ENSG00000161929,chr17:5233945-5234585,1.9769779443740845
chr17:2037482-6752705,ENSG00000108528,chr17:4945225-4945645,4.947281360626221
chr17:2037482-6752705,ENSG00000161921,chr17:4731575-4731775,3.423128604888916
chr17:2037482-6752705,ENSG00000108515,chr17:4945225-4945645,2.431896448135376
chr17:2037482-6752705,ENSG00000091640,chr17:4980625-4981215,1.753835916519165
chr17:2037482-6752705,ENSG00000129221,chr17:6451070-6451260,6.774417877197266
chr17:2037482-6752705,ENSG00000108518,chr17:4945225-4945645,2.9326658248901367
chr17:2037482-6752705,ENSG00000029725,chr17:5298925-5300605,7.658857345581055
chr17:2037482-6752705,ENSG00000108509,chr17:4980625-4981215,2.844399929046631
chr17:2037482-6752705,ENSG00000129250,chr17:4980625-4981215,5.273855209350586
chr17:2037482-6752705,ENSG00000167721,chr17:2319086-2321146,6.3961334228515625
chr17:2037482-6752705,ENSG00000185245,chr17:4945225-4945645,6.417698383331299
chr17:2037482-6752705,ENSG00000177374,chr17:2042236-2042596,1.323094129562378
chr17:2037482-6752705,ENSG00000167720,chr17:2319086-2321146,5.491672515869141
chr17:2037482-6752705,ENSG00000213977,chr17:3653266-3654996,5.154748439788818
chr17:2037482-6752705,ENSG00000127774,chr17:3653266-3654996,5.083082675933838
chr17:2037482-6752705,ENSG00000108590,chr17:6660511-6661201,3.4973909854888916
chr17:2037482-6752705,ENSG00000205710,chr17:4892765-4892975,2.627340316772461
chr17:2037482-6752705,ENSG00000129221,chr17:6444490-6445070,4.817225933074951
chr17:29687469-32671992,ENSG00000108578,chr17:30272632-30272732,5.478273868560791
chr17:29687469-32671992,ENSG00000126860,chr17:31319112-31320372,0.4950324296951294
chr17:29687469-32671992,ENSG00000141314,chr17:32266301-32267901,0.436898410320282
chr17:2037482-6752705,ENSG00000262304,chr17:3653266-3654996,7.020594596862793
chr17:2037482-6752705,ENSG00000256806,chr17:6660511-6661201,3.3530161380767822
chr17:29687469-32671992,ENSG00000176749,chr17:32491252-32492602,3.707080364227295
chr17:29687469-32671992,ENSG00000185862,chr17:31319112-31320372,1.427438497543335
chr17:29687469-32671992,ENSG00000108578,chr17:30300502-30301332,2.9822192192077637
chr14:20557740-24954664,ENSG00000259132,chr14:22973571-22974041,2.9202945232391357
chr14:20557740-24954664,ENSG00000258643,chr14:23299541-23300751,4.572411060333252
chr14:75530549-80762372,ENSG00000100601,chr14:77714547-77715377,1.8103808164596558
chr14:71865109-74083300,ENSG00000205669,chr14:73627076-73627466,6.490234851837158
chr14:75530549-80762372,ENSG00000063761,chr14:77811747-77812997,3.194089412689209
chr17:73895170-77341583,ENSG00000141569,chr17:75876819-75877869,2.301637887954712
chr17:73895170-77341583,ENSG00000132471,chr17:75876099-75876259,3.0191266536712646
chr17:55871839-57875624,ENSG00000166329,chr17:57743669-57744479,2.2042906284332275
chr17:63242326-65244490,ENSG00000007312,chr17:63931380-63932190,0.7530297636985779
chr17:63242326-65244490,ENSG00000007312,chr17:63945640-63947040,5.802708148956299
chr17:73895170-77341583,ENSG00000176170,chr17:76385659-76385939,4.310884475708008
chr17:63242326-65244490,ENSG00000259384,chr17:63931380-63932190,5.29986572265625
chr17:73895170-77341583,ENSG00000132481,chr17:75876099-75876259,2.021052598953247
chr17:73895170-77341583,ENSG00000167863,chr17:75034115-75035225,4.568396091461182
chr17:73895170-77341583,ENSG00000132481,chr17:75876819-75877869,3.250653028488159
chr17:73895170-77341583,ENSG00000125458,chr17:75130865-75130955,0.5780697464942932
chr17:73895170-77341583,ENSG00000161542,chr17:76385659-76385939,1.9722071886062622
chr17:73895170-77341583,ENSG00000180901,chr17:75034115-75035225,0.9758460521697998
chr17:63242326-65244490,ENSG00000136490,chr17:63688600-63688780,3.349196434020996
chr17:55871839-57875624,ENSG00000181610,chr17:57849409-57849959,0.6101483702659607
chr16:28118907-31001007,ENSG00000180096,chr16:30378699-30379009,4.793336868286133
chr16:28118907-31001007,ENSG00000180035,chr16:30378519-30378609,0.6889539361000061
chr16:28118907-31001007,ENSG00000178952,chr16:28834699-28835049,6.581401824951172
chr16:1579826-3690144,ENSG00000182685,chr16:2205879-2206029,2.278352737426758
chr16:1579826-3690144,ENSG00000184207,chr16:2205879-2206029,3.6556241512298584
chr16:1579826-3690144,ENSG00000196408,chr16:1972209-1974049,4.922326564788818
chr16:28118907-31001007,ENSG00000180209,chr16:30378699-30379009,5.368986129760742
chr16:28118907-31001007,ENSG00000149925,chr16:30054929-30055169,4.6693644523620605
chr16:28118907-31001007,ENSG00000180035,chr16:30382599-30382729,3.033672571182251
chr16:28118907-31001007,ENSG00000184730,chr16:28482669-28483999,3.2184438705444336
chr16:1579826-3690144,ENSG00000196408,chr16:1990199-1991969,3.2361998558044434
chr16:28118907-31001007,ENSG00000177455,chr16:28924619-28925099,0.5767441391944885
chr16:28118907-31001007,ENSG00000156860,chr16:30651129-30651589,2.017127275466919
chr16:28118907-31001007,ENSG00000169221,chr16:30382369-30382519,6.6053595542907715
chr16:28118907-31001007,ENSG00000180096,chr16:30378519-30378609,4.793336868286133
chr16:1579826-3690144,ENSG00000183751,chr16:1972209-1974049,0.5346812009811401
chr16:1579826-3690144,ENSG00000167967,chr16:2205879-2206029,5.964941501617432
chr16:1579826-3690144,ENSG00000198736,chr16:1940889-1941249,1.245954990386963
chr16:1579826-3690144,ENSG00000183971,chr16:1990199-1991969,7.633014678955078
chr16:28118907-31001007,ENSG00000180035,chr16:30382369-30382519,3.033672571182251
chr16:1579826-3690144,ENSG00000179580,chr16:1959759-1959999,2.4914169311523438
