region_id,gene_id,enh_id,avg_dist
chr12:6559925-14004290,ENSG00000111669,chr12:6869776-6870046,3.556292772293091
chr12:6559925-14004290,ENSG00000111669,chr12:6871316-6872236,2.388843297958374
chr12:6559925-14004290,ENSG00000111669,chr12:6872996-6873206,0.8572271466255188
chr12:6559925-14004290,ENSG00000111671,chr12:6869776-6870046,3.971264123916626
chr12:6559925-14004290,ENSG00000111671,chr12:6871316-6872236,2.762289524078369
chr12:6559925-14004290,ENSG00000111671,chr12:6872996-6873206,1.8124960660934448
chr12:6559925-14004290,ENSG00000111671,chr12:6905076-6905576,7.2701873779296875
chr12:6559925-14004290,ENSG00000111674,chr12:6905076-6905576,3.806997060775757
chr12:6559925-14004290,ENSG00000111674,chr12:6914656-6915816,0.5752317309379578
chr12:6559925-14004290,ENSG00000111674,chr12:6917106-6917576,1.8334234952926636
chr12:6559925-14004290,ENSG00000111674,chr12:6917716-6917936,2.4201714992523193
chr12:6559925-14004290,ENSG00000111676,chr12:6905076-6905576,6.8556599617004395
chr12:6559925-14004290,ENSG00000111676,chr12:6914656-6915816,5.846640110015869
chr12:6559925-14004290,ENSG00000111676,chr12:6917106-6917576,5.028420925140381
chr12:6559925-14004290,ENSG00000111676,chr12:6917716-6917936,4.610605239868164
chr12:6559925-14004290,ENSG00000111676,chr12:6934027-6934167,4.476449966430664
chr12:6559925-14004290,ENSG00000111676,chr12:6934317-6934457,4.476449966430664
chr12:6559925-14004290,ENSG00000111678,chr12:6934027-6934167,4.435568809509277
chr12:6559925-14004290,ENSG00000111678,chr12:6934317-6934457,4.435568809509277
chr12:6559925-14004290,ENSG00000126746,chr12:6688224-6689094,0.3889988660812378
chr12:6559925-14004290,ENSG00000139178,chr12:7090244-7091444,0.8043301105499268
chr12:6559925-14004290,ENSG00000139194,chr12:7108944-7109104,6.448719024658203
chr12:6559925-14004290,ENSG00000139200,chr12:6688224-6689094,4.246922016143799
chr12:6559925-14004290,ENSG00000159335,chr12:6777924-6778234,0.6053504347801208
chr12:6559925-14004290,ENSG00000159403,chr12:7090244-7091444,1.6053898334503174
chr12:6559925-14004290,ENSG00000159403,chr12:7108484-7108664,1.7528870105743408
chr12:6559925-14004290,ENSG00000159403,chr12:7108944-7109104,1.7528870105743408
chr12:6559925-14004290,ENSG00000171847,chr12:8242564-8242744,1.4346566200256348
chr12:6559925-14004290,ENSG00000178878,chr12:12718316-12718816,3.2849280834198
chr12:6559925-14004290,ENSG00000178878,chr12:12718956-12720916,3.0441110134124756
chr12:6559925-14004290,ENSG00000213782,chr12:12813456-12814126,0.4774816036224365
chr12:6559925-14004290,ENSG00000250510,chr12:6821904-6823374,0.4677179455757141
chr12:6559925-14004290,ENSG00000250510,chr12:6828936-6829856,4.739231586456299
chr12:6559925-14004290,ENSG00000250510,chr12:6830016-6830346,4.739231586456299
chr12:76704875-79926449,ENSG00000165891,chr12:77064640-77065340,0.355686217546463
chr13:19249250-22720993,ENSG00000032742,chr13:20567261-20567661,0.2209857553243637
chr13:19249250-22720993,ENSG00000032742,chr13:20567781-20567881,0.2209857553243637
chr13:19249250-22720993,ENSG00000132950,chr13:19862470-19863440,0.03151119127869606
chr13:19249250-22720993,ENSG00000172458,chr13:20703441-20703991,1.216253638267517
chr13:42750851-45120419,ENSG00000151778,chr13:44379714-44381214,1.276501178741455
chr13:51585715-58542986,ENSG00000136100,chr13:52456185-52456515,2.5576658248901367
chr13:51585715-58542986,ENSG00000136108,chr13:52456185-52456515,0.25208592414855957
chr14:104864144-107043718,ENSG00000179364,chr14:105315043-105315313,3.8041176795959473
chr14:104864144-107043718,ENSG00000182809,chr14:105465183-105466423,2.4498918056488037
chr14:104864144-107043718,ENSG00000182809,chr14:105491523-105491613,2.450066566467285
chr14:104864144-107043718,ENSG00000182809,chr14:105491703-105492103,2.450066566467285
chr14:104864144-107043718,ENSG00000182979,chr14:105411493-105411653,2.6293463706970215
chr14:104864144-107043718,ENSG00000185024,chr14:105315043-105315313,0.30733394622802734
chr14:104864144-107043718,ENSG00000185347,chr14:105491523-105491613,1.6318398714065552
chr14:104864144-107043718,ENSG00000185347,chr14:105491703-105492103,1.6318398714065552
chr14:104864144-107043718,ENSG00000213145,chr14:105491523-105491613,3.5492992401123047
chr14:104864144-107043718,ENSG00000213145,chr14:105491703-105492103,3.5492992401123047
chr14:104864144-107043718,ENSG00000226174,chr14:105411493-105411653,3.825218439102173
chr14:104864144-107043718,ENSG00000257341,chr14:105491523-105491613,3.5492992401123047
chr14:104864144-107043718,ENSG00000257341,chr14:105491703-105492103,3.5492992401123047
chr14:20557740-24954664,ENSG00000092010,chr14:24140971-24141101,1.8756474256515503
chr14:20557740-24954664,ENSG00000092010,chr14:24141321-24141431,2.304844379425049
chr14:20557740-24954664,ENSG00000092036,chr14:22955181-22956911,1.0052241086959839
chr14:20557740-24954664,ENSG00000092036,chr14:22974111-22974831,6.586560249328613
chr14:20557740-24954664,ENSG00000092036,chr14:22974881-22974971,6.586560249328613
chr14:20557740-24954664,ENSG00000092098,chr14:24136301-24136981,3.948317527770996
chr14:20557740-24954664,ENSG00000092098,chr14:24140971-24141101,2.364119529724121
chr14:20557740-24954664,ENSG00000092098,chr14:24141321-24141431,1.987492322921753
chr14:20557740-24954664,ENSG00000092098,chr14:24161341-24162141,6.516590118408203
chr14:20557740-24954664,ENSG00000092098,chr14:24162321-24162961,5.824331760406494
chr14:20557740-24954664,ENSG00000092295,chr14:24270944-24271104,4.329036235809326
chr14:20557740-24954664,ENSG00000092330,chr14:24237374-24237514,3.2098422050476074
chr14:20557740-24954664,ENSG00000092330,chr14:24237554-24238244,3.2098422050476074
chr14:20557740-24954664,ENSG00000092330,chr14:24241314-24241674,1.261013150215149
chr14:20557740-24954664,ENSG00000092330,chr14:24241774-24241884,1.261013150215149
chr14:20557740-24954664,ENSG00000092330,chr14:24241994-24242134,1.261013150215149
chr14:20557740-24954664,ENSG00000100439,chr14:22601755-22603385,3.9103667736053467
chr14:20557740-24954664,ENSG00000100804,chr14:23033671-23034681,0.49373218417167664
chr14:20557740-24954664,ENSG00000100813,chr14:23078271-23078811,1.4909155368804932
chr14:20557740-24954664,ENSG00000100813,chr14:23079041-23079541,2.360133409500122
chr14:20557740-24954664,ENSG00000100836,chr14:23322291-23322991,0.398274689912796
chr14:20557740-24954664,ENSG00000100888,chr14:21436711-21437191,3.2899367809295654
chr14:20557740-24954664,ENSG00000100889,chr14:24094431-24094761,0.8956785798072815
chr14:20557740-24954664,ENSG00000100897,chr14:24094431-24094761,3.7124738693237305
chr14:20557740-24954664,ENSG00000100908,chr14:24136301-24136981,2.304844379425049
chr14:20557740-24954664,ENSG00000100908,chr14:24140971-24141101,0.441152423620224
chr14:20557740-24954664,ENSG00000100911,chr14:24136301-24136981,4.294251918792725
chr14:20557740-24954664,ENSG00000100911,chr14:24140971-24141101,2.802774429321289
chr14:20557740-24954664,ENSG00000100911,chr14:24141321-24141431,2.445227861404419
chr14:20557740-24954664,ENSG00000100911,chr14:24161341-24162141,6.195584774017334
chr14:20557740-24954664,ENSG00000100911,chr14:24162321-24162961,5.449190139770508
chr14:20557740-24954664,ENSG00000100918,chr14:24161341-24162141,5.027491569519043
chr14:20557740-24954664,ENSG00000100918,chr14:24162321-24162961,3.894256830215454
chr14:20557740-24954664,ENSG00000100918,chr14:24179904-24180004,3.43989896774292
chr14:20557740-24954664,ENSG00000100918,chr14:24187794-24188214,5.779009819030762
chr14:20557740-24954664,ENSG00000100918,chr14:24188254-24188334,5.9229936599731445
chr14:20557740-24954664,ENSG00000100918,chr14:24188424-24188544,5.9229936599731445
chr14:20557740-24954664,ENSG00000100918,chr14:24188634-24188714,5.9229936599731445
chr14:20557740-24954664,ENSG00000100926,chr14:24179904-24180004,5.596904754638672
chr14:20557740-24954664,ENSG00000100926,chr14:24187794-24188214,3.323469877243042
chr14:20557740-24954664,ENSG00000100926,chr14:24188254-24188334,3.021381139755249
chr14:20557740-24954664,ENSG00000100926,chr14:24188424-24188544,3.021381139755249
chr14:20557740-24954664,ENSG00000100926,chr14:24188634-24188714,3.021381139755249
chr14:20557740-24954664,ENSG00000100938,chr14:24237374-24237514,3.225238084793091
chr14:20557740-24954664,ENSG00000100938,chr14:24237554-24238244,3.225238084793091
chr14:20557740-24954664,ENSG00000100938,chr14:24241314-24241674,5.257640838623047
chr14:20557740-24954664,ENSG00000100938,chr14:24241774-24241884,5.257640838623047
chr14:20557740-24954664,ENSG00000100938,chr14:24241994-24242134,5.257640838623047
chr14:20557740-24954664,ENSG00000100949,chr14:24270944-24271104,1.9478400945663452
chr14:20557740-24954664,ENSG00000100968,chr14:24369374-24369494,1.1030036211013794
chr14:20557740-24954664,ENSG00000100968,chr14:24372604-24373164,2.3478262424468994
chr14:20557740-24954664,ENSG00000129473,chr14:23298921-23299391,2.6172597408294678
chr14:20557740-24954664,ENSG00000129473,chr14:23300861-23301291,4.323635101318359
chr14:20557740-24954664,ENSG00000129474,chr14:22974111-22974831,2.332165002822876
chr14:20557740-24954664,ENSG00000129474,chr14:22974881-22974971,2.332165002822876
chr14:20557740-24954664,ENSG00000129559,chr14:24237374-24237514,3.225238084793091
chr14:20557740-24954664,ENSG00000129559,chr14:24237554-24238244,3.225238084793091
chr14:20557740-24954664,ENSG00000129559,chr14:24241314-24241674,5.257640838623047
chr14:20557740-24954664,ENSG00000129559,chr14:24241774-24241884,5.257640838623047
chr14:20557740-24954664,ENSG00000129559,chr14:24241994-24242134,5.257640838623047
chr14:20557740-24954664,ENSG00000129562,chr14:22601755-22603385,3.874070167541504
chr14:20557740-24954664,ENSG00000139880,chr14:23062541-23062921,2.188170909881592
chr14:20557740-24954664,ENSG00000139880,chr14:23069621-23071121,2.1503891944885254
chr14:20557740-24954664,ENSG00000139880,chr14:23071191-23071421,1.7261319160461426
chr14:20557740-24954664,ENSG00000139908,chr14:24187794-24188214,6.237634658813477
chr14:20557740-24954664,ENSG00000139908,chr14:24188254-24188334,6.077270984649658
chr14:20557740-24954664,ENSG00000139908,chr14:24188424-24188544,6.077270984649658
chr14:20557740-24954664,ENSG00000139908,chr14:24188634-24188714,6.077270984649658
chr14:20557740-24954664,ENSG00000139908,chr14:24195034-24195344,4.034409046173096
chr14:20557740-24954664,ENSG00000139914,chr14:24136301-24136981,2.2532882690429688
chr14:20557740-24954664,ENSG00000139914,chr14:24140971-24141101,3.773300886154175
chr14:20557740-24954664,ENSG00000139914,chr14:24141321-24141431,4.1202192306518555
chr14:20557740-24954664,ENSG00000155465,chr14:22830111-22830181,0.717872679233551
chr14:20557740-24954664,ENSG00000155465,chr14:22830251-22830961,0.717872679233551
chr14:20557740-24954664,ENSG00000157227,chr14:22830111-22830181,3.2795541286468506
chr14:20557740-24954664,ENSG00000157227,chr14:22830251-22830961,3.2795541286468506
chr14:20557740-24954664,ENSG00000165795,chr14:21084921-21085681,3.8163673877716064
chr14:20557740-24954664,ENSG00000165795,chr14:21087101-21087311,2.5977792739868164
chr14:20557740-24954664,ENSG00000165795,chr14:21087461-21087961,2.5977792739868164
chr14:20557740-24954664,ENSG00000165801,chr14:21084921-21085681,3.8163673877716064
chr14:20557740-24954664,ENSG00000165801,chr14:21087101-21087311,2.5977792739868164
chr14:20557740-24954664,ENSG00000165801,chr14:21087461-21087961,2.5977792739868164
chr14:20557740-24954664,ENSG00000165804,chr14:21084921-21085681,3.6741058826446533
chr14:20557740-24954664,ENSG00000165804,chr14:21087101-21087311,2.3853249549865723
chr14:20557740-24954664,ENSG00000165804,chr14:21087461-21087961,2.3853249549865723
chr14:20557740-24954664,ENSG00000172590,chr14:22830111-22830181,0.717872679233551
chr14:20557740-24954664,ENSG00000172590,chr14:22830251-22830961,0.717872679233551
chr14:20557740-24954664,ENSG00000173431,chr14:21070401-21070821,5.499936580657959
chr14:20557740-24954664,ENSG00000179933,chr14:23078271-23078811,1.4909155368804932
chr14:20557740-24954664,ENSG00000179933,chr14:23079041-23079541,2.360133409500122
chr14:20557740-24954664,ENSG00000196497,chr14:24179904-24180004,3.648826837539673
chr14:20557740-24954664,ENSG00000196497,chr14:24187794-24188214,0.34668081998825073
chr14:20557740-24954664,ENSG00000196497,chr14:24195034-24195344,3.021381139755249
chr14:20557740-24954664,ENSG00000205978,chr14:24399084-24399224,0.3381085991859436
chr14:20557740-24954664,ENSG00000213928,chr14:24141321-24141431,7.710571765899658
chr14:20557740-24954664,ENSG00000213928,chr14:24162321-24162961,1.8294634819030762
chr14:20557740-24954664,ENSG00000213928,chr14:24179904-24180004,7.352604389190674
chr14:20557740-24954664,ENSG00000215271,chr14:23300861-23301291,2.2927277088165283
chr14:20557740-24954664,ENSG00000232070,chr14:21084921-21085681,6.7889275550842285
chr14:20557740-24954664,ENSG00000232070,chr14:21087101-21087311,6.133399486541748
chr14:20557740-24954664,ENSG00000232070,chr14:21087461-21087961,6.133399486541748
chr14:20557740-24954664,ENSG00000235194,chr14:23298921-23299391,2.3237862586975098
chr14:20557740-24954664,ENSG00000235194,chr14:23300861-23301291,0.42275673151016235
chr14:20557740-24954664,ENSG00000235194,chr14:23321821-23322171,6.333198070526123
chr14:20557740-24954664,ENSG00000235194,chr14:23322291-23322991,6.631826400756836
chr14:20557740-24954664,ENSG00000254505,chr14:24195034-24195344,6.657543182373047
chr14:20557740-24954664,ENSG00000258643,chr14:23298921-23299391,2.6188385486602783
chr14:20557740-24954664,ENSG00000258643,chr14:23300861-23301291,1.4919312000274658
chr14:20557740-24954664,ENSG00000258643,chr14:23321821-23322171,5.187253952026367
chr14:20557740-24954664,ENSG00000258643,chr14:23322291-23322991,5.511113166809082
chr14:20557740-24954664,ENSG00000259132,chr14:22974111-22974831,2.332165002822876
chr14:20557740-24954664,ENSG00000259132,chr14:22974881-22974971,2.332165002822876
chr14:20557740-24954664,ENSG00000259522,chr14:24179904-24180004,4.207883358001709
chr14:20557740-24954664,ENSG00000259522,chr14:24187794-24188214,1.1534531116485596
chr14:20557740-24954664,ENSG00000259522,chr14:24188254-24188334,0.8167877197265625
chr14:20557740-24954664,ENSG00000259522,chr14:24188424-24188544,0.8167877197265625
chr14:20557740-24954664,ENSG00000259522,chr14:24188634-24188714,0.8167877197265625
chr14:20557740-24954664,ENSG00000259522,chr14:24195034-24195344,2.241799831390381
chr14:20557740-24954664,ENSG00000259529,chr14:24136301-24136981,4.294251918792725
chr14:20557740-24954664,ENSG00000259529,chr14:24140971-24141101,2.802774429321289
chr14:20557740-24954664,ENSG00000259529,chr14:24141321-24141431,2.445227861404419
chr14:20557740-24954664,ENSG00000259529,chr14:24161341-24162141,6.195584774017334
chr14:20557740-24954664,ENSG00000259529,chr14:24162321-24162961,5.449190139770508
chr14:36663531-39372795,ENSG00000100934,chr14:39114476-39114826,0.4539850354194641
chr14:36663531-39372795,ENSG00000139874,chr14:38208105-38208435,1.6763423681259155
chr14:36663531-39372795,ENSG00000139874,chr14:38208615-38209045,1.6763423681259155
chr14:36663531-39372795,ENSG00000182400,chr14:39175436-39176076,1.899756669998169
chr14:71865109-74083300,ENSG00000100767,chr14:73237592-73239772,0.48639675974845886
chr14:71865109-74083300,ENSG00000100767,chr14:73245692-73246072,3.524615526199341
chr14:71865109-74083300,ENSG00000176903,chr14:73725357-73726027,4.855000972747803
chr14:71865109-74083300,ENSG00000176903,chr14:73726107-73726597,5.216348171234131
chr14:71865109-74083300,ENSG00000176903,chr14:73726707-73726827,5.216348171234131
chr14:75530549-80762372,ENSG00000009830,chr14:77302947-77304687,1.2062355279922485
chr14:75530549-80762372,ENSG00000100577,chr14:77302947-77304687,1.3862494230270386
chr15:29235976-33313102,ENSG00000166912,chr15:30990837-30991437,0.18598581850528717
chr15:29235976-33313102,ENSG00000166923,chr15:32718369-32718539,0.24390116333961487
chr15:29235976-33313102,ENSG00000198690,chr15:30904027-30904507,3.076153516769409
chr15:33513608-36870259,ENSG00000021776,chr15:34987679-34988109,6.431956768035889
chr15:33513608-36870259,ENSG00000128463,chr15:34239159-34240659,4.587348937988281
chr15:33513608-36870259,ENSG00000134152,chr15:34225199-34225529,4.727281093597412
chr15:33513608-36870259,ENSG00000176454,chr15:34365699-34366979,1.0087579488754272
chr15:38451575-40453367,ENSG00000137801,chr15:39584189-39584299,1.5567350387573242
chr15:38451575-40453367,ENSG00000137801,chr15:39584419-39585469,1.5567350387573242
chr15:38451575-40453367,ENSG00000137801,chr15:39585559-39587339,2.2086801528930664
chr15:38451575-40453367,ENSG00000137801,chr15:39587519-39588039,2.5189390182495117
chr15:38451575-40453367,ENSG00000137801,chr15:39588219-39588519,2.822768211364746
chr15:38451575-40453367,ENSG00000137801,chr15:39588699-39588949,2.822768211364746
chr15:38451575-40453367,ENSG00000137801,chr15:39589089-39589199,2.822768211364746
chr15:38451575-40453367,ENSG00000137801,chr15:39589359-39589799,3.122238874435425
chr15:38451575-40453367,ENSG00000137801,chr15:39592799-39592999,4.005283832550049
chr15:38451575-40453367,ENSG00000137841,chr15:40291179-40291259,4.857999801635742
chr15:38451575-40453367,ENSG00000137841,chr15:40291489-40291599,4.881688594818115
chr15:38451575-40453367,ENSG00000137841,chr15:40291649-40291839,4.881688594818115
chr15:38451575-40453367,ENSG00000140323,chr15:40338899-40339509,7.984729766845703
chr15:38451575-40453367,ENSG00000140323,chr15:40340019-40340799,6.564758777618408
chr15:38451575-40453367,ENSG00000188549,chr15:40338899-40339509,3.7616360187530518
chr15:38451575-40453367,ENSG00000259330,chr15:40338899-40339509,5.551553249359131
chr15:38451575-40453367,ENSG00000259330,chr15:40340019-40340799,1.8779289722442627
chr15:41523258-43526588,ENSG00000067369,chr15:43492472-43493032,6.637126445770264
chr15:41523258-43526588,ENSG00000092529,chr15:42348222-42349382,2.865496873855591
chr15:41523258-43526588,ENSG00000137842,chr15:43133982-43134252,2.6499881744384766
chr15:41523258-43526588,ENSG00000140326,chr15:42736082-42736292,0.022711746394634247
chr15:41523258-43526588,ENSG00000140326,chr15:42736782-42737012,0.022711746394634247
chr15:43931381-47776348,ENSG00000137857,chr15:45121222-45122182,6.081994533538818
chr15:43931381-47776348,ENSG00000138606,chr15:45186212-45187452,7.231049060821533
chr15:61974472-63977993,ENSG00000138613,chr15:63255581-63256501,6.226505756378174
chr15:61974472-63977993,ENSG00000140416,chr15:63042941-63043441,0.2982833981513977
chr15:73013900-75018751,ENSG00000067221,chr15:73984129-73984649,5.15183162689209
chr15:73013900-75018751,ENSG00000067221,chr15:73984869-73985309,5.15183162689209
chr15:73013900-75018751,ENSG00000067221,chr15:73989259-73989669,1.7931365966796875
chr15:73013900-75018751,ENSG00000129009,chr15:74180239-74180779,2.3468286991119385
chr15:73013900-75018751,ENSG00000137868,chr15:74202279-74202409,2.9406561851501465
chr15:73013900-75018751,ENSG00000138623,chr15:74416719-74417329,6.407516956329346
chr15:73013900-75018751,ENSG00000138623,chr15:74417449-74417589,6.176855087280273
chr15:73013900-75018751,ENSG00000138623,chr15:74417679-74417869,6.176855087280273
chr15:73013900-75018751,ENSG00000140464,chr15:73984129-73984649,5.15183162689209
chr15:73013900-75018751,ENSG00000140464,chr15:73984869-73985309,5.15183162689209
chr15:73013900-75018751,ENSG00000140464,chr15:73989259-73989669,1.7931365966796875
chr15:73013900-75018751,ENSG00000178761,chr15:74905229-74906269,0.5287024974822998
chr15:73013900-75018751,ENSG00000178802,chr15:74905229-74906269,4.364704132080078
chr15:73013900-75018751,ENSG00000178802,chr15:74906369-74906579,4.4442243576049805
chr15:81243506-83250001,ENSG00000183496,chr15:82044619-82045449,0.26767414808273315
chr15:83578304-85589305,ENSG00000197696,chr15:84653699-84654229,2.262904167175293
chr15:96458707-99300707,ENSG00000140450,chr15:97968120-97969120,2.4287209510803223
chr16:0-1177743,ENSG00000086504,chr16:370230-370490,0.6477308869361877
chr16:0-1177743,ENSG00000103126,chr16:370230-370490,4.820578098297119
chr16:0-1177743,ENSG00000103152,chr16:78331-79131,1.220436692237854
chr16:0-1177743,ENSG00000103152,chr16:79331-79421,1.220436692237854
chr16:0-1177743,ENSG00000103152,chr16:83261-85391,3.275824546813965
chr16:0-1177743,ENSG00000103245,chr16:721440-721590,3.2935051918029785
chr16:0-1177743,ENSG00000103245,chr16:721700-721800,3.2935051918029785
chr16:0-1177743,ENSG00000103253,chr16:715390-715580,5.5947585105896
chr16:0-1177743,ENSG00000103253,chr16:715980-716140,5.6168742179870605
chr16:0-1177743,ENSG00000103253,chr16:721440-721590,4.207890033721924
chr16:0-1177743,ENSG00000103253,chr16:721700-721800,4.207890033721924
chr16:0-1177743,ENSG00000103254,chr16:715390-715580,1.6283409595489502
chr16:0-1177743,ENSG00000103254,chr16:715980-716140,1.082855224609375
chr16:0-1177743,ENSG00000103254,chr16:721440-721590,0.9516568779945374
chr16:0-1177743,ENSG00000103254,chr16:721700-721800,0.9516568779945374
chr16:0-1177743,ENSG00000103260,chr16:715980-716140,1.935213565826416
chr16:0-1177743,ENSG00000103260,chr16:721440-721590,2.059626579284668
chr16:0-1177743,ENSG00000103260,chr16:721700-721800,2.059626579284668
chr16:0-1177743,ENSG00000103266,chr16:668240-668350,5.656360626220703
chr16:0-1177743,ENSG00000103266,chr16:668410-668480,5.656360626220703
chr16:0-1177743,ENSG00000103266,chr16:668570-668650,5.191887855529785
chr16:0-1177743,ENSG00000103266,chr16:668690-669550,5.191887855529785
chr16:0-1177743,ENSG00000103266,chr16:681350-681430,0.7376035451889038
chr16:0-1177743,ENSG00000103266,chr16:681600-681660,1.6457639932632446
chr16:0-1177743,ENSG00000103266,chr16:683440-683520,2.5364208221435547
chr16:0-1177743,ENSG00000103266,chr16:683600-683680,3.190855026245117
chr16:0-1177743,ENSG00000103266,chr16:683780-683860,3.190855026245117
chr16:0-1177743,ENSG00000103266,chr16:683900-684060,3.190855026245117
chr16:0-1177743,ENSG00000103266,chr16:684160-684230,3.190855026245117
chr16:0-1177743,ENSG00000103269,chr16:668240-668350,6.103663444519043
chr16:0-1177743,ENSG00000103269,chr16:668410-668480,6.103663444519043
chr16:0-1177743,ENSG00000103269,chr16:668570-668650,5.386858940124512
chr16:0-1177743,ENSG00000103269,chr16:668690-669550,5.386858940124512
chr16:0-1177743,ENSG00000103269,chr16:681350-681430,2.908339500427246
chr16:0-1177743,ENSG00000103269,chr16:681600-681660,3.227142095565796
chr16:0-1177743,ENSG00000103269,chr16:683440-683520,3.675098180770874
chr16:0-1177743,ENSG00000103269,chr16:683600-683680,4.069275379180908
chr16:0-1177743,ENSG00000103269,chr16:683780-683860,4.069275379180908
chr16:0-1177743,ENSG00000103269,chr16:683900-684060,4.069275379180908
chr16:0-1177743,ENSG00000103269,chr16:684160-684230,4.069275379180908
chr16:0-1177743,ENSG00000103326,chr16:535370-536020,2.824488878250122
chr16:0-1177743,ENSG00000127578,chr16:635340-635610,1.0880018472671509
chr16:0-1177743,ENSG00000127578,chr16:635780-636090,1.2694141864776611
chr16:0-1177743,ENSG00000127578,chr16:642040-642110,2.3411717414855957
chr16:0-1177743,ENSG00000127580,chr16:681350-681430,5.7474446296691895
chr16:0-1177743,ENSG00000127580,chr16:681600-681660,5.04211950302124
chr16:0-1177743,ENSG00000127580,chr16:683440-683520,4.274778842926025
chr16:0-1177743,ENSG00000127580,chr16:683600-683680,3.6613476276397705
chr16:0-1177743,ENSG00000127580,chr16:683780-683860,3.6613476276397705
chr16:0-1177743,ENSG00000127580,chr16:683900-684060,3.6613476276397705
chr16:0-1177743,ENSG00000127580,chr16:684160-684230,3.6613476276397705
chr16:0-1177743,ENSG00000127585,chr16:715390-715580,4.139621257781982
chr16:0-1177743,ENSG00000127585,chr16:715980-716140,3.997925043106079
chr16:0-1177743,ENSG00000127585,chr16:721440-721590,4.449777126312256
chr16:0-1177743,ENSG00000127585,chr16:721700-721800,4.449777126312256
chr16:0-1177743,ENSG00000129925,chr16:370230-370490,3.949019193649292
chr16:0-1177743,ENSG00000130731,chr16:635340-635610,0.18141506612300873
chr16:0-1177743,ENSG00000130731,chr16:642040-642110,1.0717917680740356
chr16:0-1177743,ENSG00000130731,chr16:649430-649760,2.4034371376037598
chr16:0-1177743,ENSG00000130731,chr16:649860-649990,2.4034371376037598
chr16:0-1177743,ENSG00000140983,chr16:649430-649760,3.1053497791290283
chr16:0-1177743,ENSG00000140983,chr16:649860-649990,3.1053497791290283
chr16:0-1177743,ENSG00000140983,chr16:668570-668650,2.3315727710723877
chr16:0-1177743,ENSG00000140983,chr16:668690-669550,2.3315727710723877
chr16:0-1177743,ENSG00000140983,chr16:681350-681430,5.077720642089844
chr16:0-1177743,ENSG00000140983,chr16:681600-681660,4.339297294616699
chr16:0-1177743,ENSG00000140983,chr16:683440-683520,3.6012771129608154
chr16:0-1177743,ENSG00000140983,chr16:683600-683680,3.0600051879882812
chr16:0-1177743,ENSG00000140983,chr16:683780-683860,3.0600051879882812
chr16:0-1177743,ENSG00000140983,chr16:683900-684060,3.0600051879882812
chr16:0-1177743,ENSG00000140983,chr16:684160-684230,3.0600051879882812
chr16:0-1177743,ENSG00000161996,chr16:635340-635610,2.4273335933685303
chr16:0-1177743,ENSG00000161996,chr16:635780-636090,2.245932102203369
chr16:0-1177743,ENSG00000161996,chr16:642040-642110,1.1741881370544434
chr16:0-1177743,ENSG00000161996,chr16:649430-649760,0.15752622485160828
chr16:0-1177743,ENSG00000161996,chr16:649860-649990,0.15752622485160828
chr16:0-1177743,ENSG00000161996,chr16:668240-668350,3.215543270111084
chr16:0-1177743,ENSG00000161996,chr16:668410-668480,3.215543270111084
chr16:0-1177743,ENSG00000161996,chr16:668570-668650,2.2990992069244385
chr16:0-1177743,ENSG00000161996,chr16:668690-669550,2.2990992069244385
chr16:0-1177743,ENSG00000161999,chr16:668240-668350,2.5632941722869873
chr16:0-1177743,ENSG00000161999,chr16:668410-668480,2.5632941722869873
chr16:0-1177743,ENSG00000161999,chr16:668570-668650,1.5263973474502563
chr16:0-1177743,ENSG00000161999,chr16:668690-669550,1.5263973474502563
chr16:0-1177743,ENSG00000161999,chr16:681350-681430,3.2815048694610596
chr16:0-1177743,ENSG00000161999,chr16:681600-681660,2.4256131649017334
chr16:0-1177743,ENSG00000161999,chr16:683440-683520,1.5377599000930786
chr16:0-1177743,ENSG00000161999,chr16:683600-683680,0.8193240165710449
chr16:0-1177743,ENSG00000161999,chr16:683780-683860,0.8193240165710449
chr16:0-1177743,ENSG00000161999,chr16:683900-684060,0.8193240165710449
chr16:0-1177743,ENSG00000161999,chr16:684160-684230,0.8193240165710449
chr16:0-1177743,ENSG00000162004,chr16:715390-715580,5.5947585105896
chr16:0-1177743,ENSG00000162004,chr16:715980-716140,5.6168742179870605
chr16:0-1177743,ENSG00000162004,chr16:721440-721590,4.207890033721924
chr16:0-1177743,ENSG00000162004,chr16:721700-721800,4.207890033721924
chr16:0-1177743,ENSG00000172366,chr16:635340-635610,0.3623504340648651
chr16:0-1177743,ENSG00000172366,chr16:635780-636090,0.18093553185462952
chr16:0-1177743,ENSG00000172366,chr16:642040-642110,0.8908582329750061
chr16:0-1177743,ENSG00000172366,chr16:649430-649760,2.2225160598754883
chr16:0-1177743,ENSG00000172366,chr16:649860-649990,2.2225160598754883
chr16:1579826-3690144,ENSG00000008710,chr16:2148979-2149939,5.072183132171631
chr16:1579826-3690144,ENSG00000008710,chr16:2150049-2150799,5.3361496925354
chr16:1579826-3690144,ENSG00000065054,chr16:2040049-2040129,5.1726298332214355
chr16:1579826-3690144,ENSG00000065057,chr16:2040049-2040129,2.486668109893799
chr16:1579826-3690144,ENSG00000103197,chr16:2040049-2040129,2.486668109893799
chr16:1579826-3690144,ENSG00000103363,chr16:2769289-2770349,0.22275306284427643
chr16:1579826-3690144,ENSG00000103363,chr16:2775559-2776989,0.02730347402393818
